CustomerID,frequency,monetary,avg_ticket,max_ticket,std_ticket,n_products,recency_days,tenure_days,country,cluster
12700,4,4939.99,1234.9975,126.0,14.368521722278643,193,7,207,France,1
12701,6,2446.41,407.735,39.6,7.264249369241004,118,79,553,Germany,1
12702,1,219.0,219.0,25.200000000000003,2.744333003912543,12,19,0,Germany,0
12703,4,1006.53,251.6325,54.0,6.641920492631116,56,70,613,Germany,1
12704,8,2340.84,292.605,200.0,27.9173469702975,64,6,162,Finland,0
12705,14,11762.1,840.15,162.0,14.689995723953396,320,14,518,Germany,1
12707,1,603.42,603.42,68.0,14.285712725243425,33,291,0,France,0
12708,18,5314.1,295.2277777777778,72.0,7.774967927665631,130,29,691,Germany,1
12709,34,31093.34,914.51,598.8,65.72997104795903,189,14,715,Germany,1
12710,3,1149.02,383.00666666666666,72.0,8.775641211555861,75,96,104,Germany,0
12711,2,1339.05,669.525,79.19999999999999,14.653942446907868,56,611,65,Germany,0
12712,21,7193.66,342.5552380952381,142.8,19.884369029323885,126,28,701,Germany,1
12713,1,848.55,848.55,71.69999999999999,14.375259619153503,38,0,0,Germany,0
12714,12,14093.71,1174.4758333333332,180.0,17.063591387781187,436,8,726,France,1
12715,1,353.86,353.86,80.0,15.356630644835631,20,105,0,Sweden,0
12716,2,1053.49,526.745,54.0,7.152467813466685,60,3,129,France,0
12717,3,1308.91,436.3033333333333,100.0,15.581200745127436,60,150,439,Greece,1
12718,1,238.25,238.25,36.0,8.023529615161902,19,70,0,France,0
12719,2,644.95,322.475,37.5,6.611012721495753,34,4,59,France,0
12720,30,8260.67,275.35566666666665,108.0,11.141439643689354,262,2,503,Germany,1
12721,8,4013.08,501.635,72.0,8.922512645643984,183,31,440,France,1
12722,4,997.63,249.4075,81.6,12.79252317289958,50,84,65,France,0
12723,5,725.07,145.014,61.2,10.702049000696045,53,3,61,France,0
12724,7,2317.52,331.07428571428574,54.0,8.036591616389625,94,4,530,France,1
12725,4,2694.56,673.64,220.0,21.96281648230528,92,370,213,Italy,0
12726,11,4014.6,364.96363636363634,60.0,11.915491836401287,63,27,595,France,1
12727,10,5679.53,567.953,183.6,26.13752386553462,132,10,644,France,1
12728,5,1070.17,214.034,40.8,8.048968912006561,48,70,312,France,1
12729,1,453.01,453.01,36.0,6.143852174203213,26,113,0,France,0
12730,1,829.25,829.25,126.0,16.49162704889072,47,521,0,Germany,0
12731,17,25775.71,1516.2182352941177,475.2000000000001,67.08820432179307,137,23,624,France,1
12732,1,236.26,236.26,40.0,11.983077335319273,12,179,0,France,0
12733,4,2424.87,606.2175,90.0,13.70477610104406,117,233,455,USA,1
12734,3,639.65,213.21666666666667,232.50000000000003,49.92936692254921,17,352,39,France,0
12735,2,779.5699999999999,389.785,54.0,11.09023099795671,38,314,21,France,0
12736,1,234.0,234.0,90.0,21.068459839295333,4,332,0,France,0
12737,2,3710.5,1855.25,3610.5,2482.298355355375,2,498,0,France,0
12738,1,310.7,310.7,19.8,3.3505766125196472,11,371,0,Germany,0
12739,4,2726.73,681.6825,253.0,37.50018113677737,85,77,315,United Arab Emirates,1
12740,1,427.6,427.6,34.0,6.322009670018408,27,63,0,France,0
12741,2,406.07,203.035,170.0,39.050680995982646,16,528,3,USA,0
12742,1,1201.52,1201.52,60.48,10.446996698914814,67,625,0,United Arab Emirates,0
12743,2,546.43,273.215,22.5,3.5502384462841547,114,133,0,Unspecified,0
12744,11,25317.06,2301.550909090909,3949.32,302.9232116719424,245,51,539,Singapore,1
12745,3,925.41,308.47,201.56,42.61874980777669,21,486,195,United Kingdom,0
12746,1,254.55,254.55,17.700000000000003,1.692087989646485,17,540,0,United Kingdom,0
12747,26,9276.54,356.79,381.6,45.08371819997953,85,1,730,United Kingdom,1
12748,336,56599.39,168.45056547619046,850.5,25.393757505728725,2286,0,734,United Kingdom,3
12749,9,6897.36,766.3733333333333,114.75,10.556225243150308,260,3,517,United Kingdom,1
12750,1,275.88,275.88,40.68,7.752775724124324,15,128,0,Poland,0
12751,1,268.27,268.27,17.700000000000003,3.7596004272819488,61,444,0,Brazil,0
12752,1,4366.78,4366.78,270.0,73.19723033217778,53,80,0,Norway,0
12753,6,21429.39,3571.565,429.6,72.44463078264968,132,22,339,Japan,1
12754,3,3010.74,1003.58,417.6,95.04691831946812,49,235,72,Japan,0
12755,11,9030.66,820.9690909090909,3794.4,661.8979991857441,34,280,413,Japan,1
12756,1,112.07999999999998,112.07999999999998,61.2,22.64865558923973,4,86,0,Japan,0
12757,13,7857.1,604.3923076923077,1241.98,99.47834214858756,237,15,195,Portugal,1
12758,7,9903.24,1414.7485714285715,367.2000000000001,28.345248447488483,187,116,621,Portugal,1
12759,8,5020.74,627.5925,75.0,8.806357894593573,206,51,683,Netherlands,1
12760,1,347.8,347.8,30.0,6.149385838478197,21,455,0,Netherlands,0
12761,2,782.95,391.475,76.5,16.642973115734282,27,457,7,Netherlands,0
12762,2,1898.52,949.26,140.0,27.00914614199592,62,7,17,Portugal,0
12763,2,814.16,407.08,87.0,22.038171584176816,16,137,230,Japan,0
12764,1,1693.88,1693.88,153.0,29.11784007106365,45,316,0,Lebanon,0
12765,6,1404.58,234.09666666666664,99.0,15.2722977561758,49,471,169,Netherlands,0
12766,9,10068.28,1118.697777777778,168.0,20.23317136358949,253,3,403,Portugal,1
12767,1,949.82,949.82,100.8,16.016995468995447,43,375,0,Korea,0
12768,1,168.69000000000003,168.69000000000003,19.8,2.628233246878976,10,450,0,Korea,0
12769,1,1143.6,1143.6,175.2,32.8962824647406,32,238,0,Brazil,0
12770,2,3246.45,1623.225,318.0,50.50555814533117,19,210,245,Japan,0
12771,1,282.3,282.3,56.0,10.642062769970869,15,485,0,Portugal,0
12772,1,892.47,892.47,140.0,18.005438895835056,55,59,0,Portugal,0
12773,1,124.25,124.25,87.0,32.69736773299445,6,563,0,Portugal,0
12774,1,98.7,98.7,21.0,3.918035221893749,6,535,0,Netherlands,0
12775,7,1686.12,240.8742857142857,59.4,10.616408931984068,55,16,392,Netherlands,1
12776,1,55.5,55.5,28.0,9.46374661537385,4,667,0,Portugal,0
12777,1,519.45,519.45,31.5,6.462061173912286,26,457,0,United Kingdom,0
12778,9,1775.68,197.29777777777775,60.0,8.439913968941635,77,19,583,Netherlands,1
12779,14,6722.27,480.1621428571429,102.0,14.610500916903923,142,37,699,Poland,1
12780,1,337.4,337.4,39.8,9.40522195378716,20,598,0,Netherlands,0
12781,2,826.74,413.37,70.80000000000001,15.677647697704316,25,63,221,Czech Republic,0
12782,11,4618.24,419.84,112.0,15.986251926724144,142,4,514,Portugal,1
12783,6,2225.91,370.985,339.02,47.779489752475214,76,1,73,Portugal,0
12784,3,1804.75,601.5833333333334,196.0,17.746225446675346,121,8,520,Portugal,1
12785,3,1100.4,366.8,84.0,12.820455955584848,42,363,366,Portugal,0
12786,1,728.5,728.5,70.80000000000001,23.66406572286233,18,609,0,Netherlands,0
12787,4,862.18,215.545,62.400000000000006,10.153210627506535,30,9,403,Netherlands,1
12788,4,444.9,111.225,30.6,3.810336145074544,20,462,65,Netherlands,0
12789,3,273.35,91.11666666666667,74.25,26.025824228748537,5,64,628,Netherlands,1
12790,2,591.85,295.925,39.8,8.26690908900575,36,191,218,Netherlands,0
12791,6,1056.11,176.01833333333337,177.60000000000002,46.898173516624325,17,373,250,Netherlands,0
12792,2,827.01,413.505,56.0,9.459308426687087,39,256,278,Portugal,0
12793,3,1017.33,339.11,66.0,11.797298095451398,34,334,66,Portugal,0
12794,2,860.41,430.205,59.400000000000006,10.090821997531156,43,52,45,Portugal,0
12795,1,430.48,430.48,112.0,26.537868982077104,14,18,0,Portugal,0
12796,1,381.0,381.0,58.5,10.771987480762975,7,627,0,Netherlands,0
12797,2,806.11,403.055,56.0,9.035034118819874,27,365,58,Portugal,0
12798,4,8510.93,2127.7325,3651.6,682.2908229060247,27,9,411,Japan,1
12799,1,219.35,219.35,21.0,3.605693249504706,15,528,0,Japan,0
12800,3,584.25,194.75,56.0,8.11819953718127,31,469,206,Portugal,0
12801,1,1071.82,1071.82,200.0,27.703324618875172,50,500,0,Sweden,0
12802,7,2416.42,345.2028571428572,68.0,10.871708676671172,108,186,377,Netherlands,1
12803,1,1092.81,1092.81,79.19999999999999,13.779689139984718,55,392,0,Netherlands,0
12804,2,327.02,163.51,30.0,4.623660405947338,60,465,34,Netherlands,0
12805,4,1434.95,358.7375,106.2,18.72937803244287,44,381,293,Netherlands,0
12806,4,2878.96,719.74,534.24,71.77349659472384,58,434,153,Netherlands,0
12807,1,330.35,330.35,80.0,16.089556330634686,16,382,0,Sweden,0
12808,5,906.1,181.22,28.0,4.055168127153654,46,36,425,Portugal,1
12809,3,1755.94,585.3133333333334,168.0,22.222661844957024,75,177,469,Portugal,1
12810,2,534.99,267.495,60.0,9.063424585760847,32,534,142,Japan,0
12811,5,1033.9,206.78000000000003,56.0,7.596819011330274,47,260,166,Portugal,0
12812,1,229.64,229.64,31.6,5.879105212125234,15,44,0,Japan,0
12813,3,1687.8,562.6,150.0,30.584654500404135,37,501,191,Netherlands,0
12814,1,125.92,125.92,85.92,32.470343392086264,2,101,0,Poland,0
12815,2,1063.46,531.73,120.0,18.546249955693373,38,147,50,Poland,0
12816,2,572.2,286.1,80.0,13.632566141629802,27,95,80,Poland,0
12817,3,690.98,230.32666666666668,71.4,14.86702697246494,16,280,153,Austria,0
12818,1,1542.08,1542.08,360.0,118.99735400142583,14,261,0,Austria,0
12819,1,540.52,540.52,90.0,20.120522763022585,19,457,0,United Kingdom,0
12820,11,2689.52,244.50181818181815,53.1,6.841782545550908,131,2,731,United Kingdom,1
12821,2,220.8,110.4,30.0,5.431495520548976,13,213,397,United Kingdom,0
12822,2,948.88,474.44,102.0,14.57116359466242,41,70,16,United Kingdom,0
12823,18,6501.5,361.19444444444446,765.0,176.8827410601931,1,74,604,United Kingdom,1
12824,1,397.12,397.12,47.7,8.947605415230752,25,59,0,United Kingdom,0
12825,2,518.63,259.315,63.8,11.810707551299322,20,520,120,United Kingdom,0
12826,12,2955.75,246.3125,94.8,11.16884884962528,93,2,718,United Kingdom,1
12827,3,430.15,143.38333333333335,44.55,8.320543852417341,19,5,38,United Kingdom,0
12828,6,1018.71,169.785,45.9,9.187188522858635,46,2,127,United Kingdom,0
12829,3,385.3,128.43333333333334,79.9,17.77394156709224,17,336,213,United Kingdom,0
12830,6,6814.64,1135.7733333333333,587.52,134.07934370776076,13,37,134,United Kingdom,0
12831,3,451.11,150.37,42.0,7.464989873370479,16,261,200,United Kingdom,0
12832,2,383.03,191.515,19.8,3.502531115711068,27,31,65,United Kingdom,0
12833,1,417.38,417.38,27.04,5.030143845005755,24,144,0,United Kingdom,0
12834,1,312.38,312.38,25.200000000000003,4.183209044321924,18,282,0,United Kingdom,0
12835,41,6043.31,147.3978048780488,95.25,10.27915703229832,138,427,308,United Kingdom,1
12836,15,6585.62,439.0413333333333,153.0,17.451780456151333,280,58,679,United Kingdom,1
12837,2,688.41,344.205,39.9,6.665498522737613,83,172,396,United Kingdom,1
12838,10,3398.48,339.848,183.6,14.729865309990542,230,33,559,United Kingdom,1
12839,26,10071.73,387.37423076923073,93.0,9.950109334101189,156,2,730,United Kingdom,1
12840,7,4041.97,577.4242857142857,101.76,13.057997418982584,109,143,530,United Kingdom,1
12841,40,7540.68,188.517,107.28,10.51427378074895,307,4,514,United Kingdom,1
12842,4,1917.99,479.4975,306.0,48.80493119732402,45,69,667,United Kingdom,1
12843,30,6588.41,219.61366666666663,333.0,40.093381208239,130,65,661,United Kingdom,1
12844,4,648.6,162.15,19.9,4.717355862708194,88,28,564,United Kingdom,1
12845,4,354.09,88.5225,208.8,41.46181119029277,26,266,22,United Kingdom,0
12846,1,15.58,15.58,15.58,0.0,1,681,0,United Kingdom,0
12847,2,1636.9,818.4499999999999,106.0,15.964225003883,100,21,365,United Kingdom,1
12848,1,208.0,208.0,29.5,7.648289569134614,16,675,0,United Kingdom,0
12849,6,3090.56,515.0933333333334,100.0,17.9289488308045,123,30,559,United Kingdom,1
12850,1,330.0,330.0,165.0,0.0,2,445,0,United Kingdom,0
12851,2,284.13,142.065,25.5,3.877584868775533,71,96,380,United Kingdom,1
12852,1,311.55,311.55,34.8,5.111357379865535,17,294,0,United Kingdom,0
12853,11,3907.5,355.22727272727275,175.2,20.303550909549774,111,134,537,United Kingdom,1
12854,7,2994.02,427.7171428571429,135.2,11.496079392717297,188,78,649,United Kingdom,1
12855,4,650.9399999999999,162.735,165.0,19.78757703842893,65,372,29,United Kingdom,0
12856,6,2179.93,363.32166666666666,49.92,6.418552286627969,155,7,55,United Kingdom,0
12857,6,3688.0,614.6666666666666,306.0,38.96979581965879,71,210,472,United Kingdom,1
12858,1,177.92,177.92,19.95,3.4763194406932025,36,382,0,United Kingdom,0
12859,1,575.1,575.1,58.5,16.00803035086721,21,458,0,United Kingdom,0
12860,1,55.47,55.47,12.75,3.5599205832186103,16,692,0,United Kingdom,0
12861,1,68.25,68.25,19.8,3.41256868062754,4,619,0,United Kingdom,0
12862,2,1008.32,504.16,40.8,6.657676109933565,119,425,69,United Kingdom,0
12863,6,2792.55,465.425,408.0,84.45361871128348,24,51,537,United Kingdom,1
12864,2,299.57,149.785,119.52,45.977659015781,5,137,369,United Kingdom,0
12865,4,3323.47,830.8675,50.400000000000006,7.533310904595845,156,25,450,Austria,1
12866,3,1227.35,409.1166666666666,60.0,10.538878335934095,58,282,219,Belgium,0
12867,13,7913.29,608.7146153846154,74.7,6.560223103555758,365,25,696,United Kingdom,1
12868,8,2247.06,280.8825,31.6,5.631373876203327,86,185,207,United Kingdom,0
12869,1,337.67,337.67,81.6,13.86376619332074,35,681,0,United Kingdom,0
12870,3,1676.95,558.9833333333333,125.0,16.521441577252162,85,374,248,United Kingdom,0
12871,3,744.02,248.00666666666663,163.2,47.95609894626324,13,83,355,United Kingdom,1
12872,12,3685.49,307.12416666666667,64.9,8.908462163719934,217,326,409,United Kingdom,1
12873,3,2027.3,675.7666666666667,196.2,46.46509813330663,33,281,399,United Kingdom,0
12874,2,948.42,474.21,46.8,9.364857037906424,44,384,169,Belgium,0
12875,5,1356.99,271.398,293.76000000000005,75.87093362838537,2,142,554,United Kingdom,1
12876,4,4081.79,1020.4475,122.4,20.52081619602887,117,57,532,Belgium,1
12877,20,2955.17,147.7585,79.2,11.228801632341138,149,3,687,United Kingdom,1
12878,2,854.99,427.495,30.6,6.617481662404997,38,235,29,United Kingdom,0
12879,3,573.22,191.07333333333332,183.6,56.14766519336905,7,44,47,United Kingdom,0
12880,2,640.13,320.065,35.7,5.663815550254227,32,381,192,United Kingdom,0
12881,1,298.0,298.0,195.0,67.25485643643673,7,275,0,United Kingdom,0
12882,2,1463.04,731.52,283.2,61.75429078832685,12,8,24,United Kingdom,0
12883,4,703.47,175.8675,29.700000000000003,4.118723098868968,39,24,64,United Kingdom,0
12884,1,309.05,309.05,170.0,55.69593791292144,7,87,0,United Kingdom,0
12885,3,1175.22,391.74,46.8,6.173301609069431,66,62,60,United Kingdom,0
12886,2,1378.4,689.2,35.400000000000006,5.871800778655694,75,67,151,United Kingdom,0
12887,1,222.4,222.4,30.0,4.6950260095945415,13,383,0,United Kingdom,0
12888,2,354.12,177.06,106.5,30.414159202581946,4,213,41,United Kingdom,0
12889,4,385.46,96.365,23.4,5.192121178606421,25,380,121,United Kingdom,0
12890,2,717.27,358.635,45.0,6.778662330914504,124,23,363,United Kingdom,1
12891,11,840.5,76.4090909090909,204.00000000000003,67.0294033174316,2,185,473,United Kingdom,1
12892,1,263.38,263.38,19.35,3.3825009117959834,18,396,0,United Kingdom,0
12893,1,188.14,188.14,37.44,6.547896207296888,27,30,0,United Kingdom,0
12894,1,157.35,157.35,20.25,5.883117492331037,21,574,0,United Kingdom,0
12895,2,372.8,186.4,25.0,3.0378528245373877,22,41,44,United Kingdom,0
12897,4,514.25,128.5625,70.80000000000001,20.013760719361777,10,204,339,United Kingdom,0
12898,2,310.96000000000004,155.48000000000002,152.64,26.790574052537888,27,463,195,United Kingdom,0
12899,1,366.4,366.4,84.75,16.757176359960635,17,413,0,United Kingdom,0
12900,1,340.33,340.33,59.400000000000006,13.4137096916665,13,421,0,United Kingdom,0
12901,28,17654.54,630.5192857142857,1519.8,284.30916581968563,30,8,261,United Kingdom,1
12902,1,138.68,138.68,17.700000000000003,4.766596269876441,10,264,0,United Kingdom,0
12903,1,833.53,833.53,46.8,7.178274165842373,41,428,0,United Kingdom,0
12904,2,509.58,254.79,51.0,7.408149442945524,59,17,154,United Kingdom,0
12905,2,1018.42,509.21,51.0,9.060696787517612,52,576,105,United Kingdom,0
12906,5,2919.81,583.962,360.0,55.30811392461885,55,11,66,United Kingdom,0
12907,2,508.91,254.455,66.0,10.47082608966456,23,395,98,United Kingdom,0
12908,5,1776.0,355.2,432.0,53.05845832664195,1,175,453,United Kingdom,1
12909,8,3103.19,387.89875,290.0,26.986342744190548,120,39,614,United Kingdom,1
12910,13,5796.52,445.8861538461539,153.0,27.48841147296436,75,22,598,United Kingdom,1
12911,1,1680.47,1680.47,144.5,11.323520737245795,220,551,0,United Kingdom,0
12912,5,1662.3,332.46,157.92000000000002,33.47994769748136,17,2,37,United Kingdom,0
12913,13,6700.860000000001,515.4507692307693,714.0,91.22573104018288,52,4,733,United Kingdom,1
12914,1,223.98,223.98,108.0,31.43873725199535,9,400,0,United Kingdom,0
12915,4,1174.75,293.6875,38.25,5.631654528156473,46,148,440,United Kingdom,1
12916,7,4654.02,664.8599999999999,163.2,24.053050615130637,82,138,545,United Kingdom,1
12917,6,4359.2,726.5333333333333,297.0,107.84203699326687,45,127,602,United Kingdom,1
12918,1,10953.5,10953.5,10953.5,0.0,1,625,0,United Kingdom,0
12919,6,1335.19,222.53166666666667,107.28,19.894144445652586,34,7,161,United Kingdom,0
12920,4,488.09,122.0225,50.400000000000006,7.953936770005336,59,16,707,United Kingdom,1
12921,74,35921.04,485.41945945945946,178.20000000000002,16.606836906200023,322,8,729,United Kingdom,1
12922,1,405.38,405.38,35.400000000000006,5.352446555266491,28,160,0,United Kingdom,0
12923,3,789.87,263.29,102.0,17.907285493453518,54,63,511,United Kingdom,1
12924,12,2469.4,205.78333333333333,579.6,70.16307007725418,56,87,642,United Kingdom,1
12925,3,729.3299999999999,243.11,34.68,6.419949650129981,46,4,588,United Kingdom,1
12926,4,1548.46,387.115,30.0,5.7234402443631724,202,410,314,United Kingdom,0
12927,1,197.31,197.31,30.6,6.4800618683915205,11,394,0,United Kingdom,0
12928,12,4304.89,358.74083333333334,126.0,16.108110906175945,94,34,514,United Kingdom,1
12929,1,117.85,117.85,17.85,3.065352170399257,8,311,0,United Kingdom,0
12930,2,415.8,207.9,27.04,5.447373220186039,20,77,93,United Kingdom,0
12931,57,92347.34,1620.1287719298246,4176.0,489.2006751609258,37,21,717,United Kingdom,1
12932,8,1698.56,212.32,101.76,14.556629762194088,69,538,128,United Kingdom,0
12933,8,1687.03,210.87875,52.5,5.247656136149806,227,23,704,United Kingdom,1
12934,1,181.65,181.65,101.7,15.379572490807409,2,736,0,United Kingdom,0
12935,15,4243.86,282.924,70.80000000000001,6.55728056670505,113,1,605,United Kingdom,1
12936,4,1063.9,265.975,102.0,20.085317365297666,56,16,61,United Kingdom,0
12937,9,3097.61,344.1788888888889,81.6,13.552613866638213,128,14,720,United Kingdom,1
12938,1,114.14,114.14,19.8,4.102614342641099,9,25,0,United Kingdom,0
12939,20,25264.8,1263.24,825.0,192.98983160925624,24,63,632,United Kingdom,1
12940,2,913.54,456.77,51.0,7.765379319523769,87,54,33,United Kingdom,0
12941,1,377.49,377.49,46.8,10.530264564334164,27,723,0,United Kingdom,0
12942,3,942.65,314.21666666666664,25.5,7.436308498048215,68,130,234,United Kingdom,0
12943,2,496.5,248.25,79.19999999999999,14.995554896924176,22,557,47,United Kingdom,0
12944,2,604.51,302.255,39.8,7.678847113239446,29,35,319,United Kingdom,1
12945,2,900.11,450.055,58.0,6.761484701790651,47,287,367,United Kingdom,0
12946,1,324.45,324.45,23.4,3.374380060021941,20,436,0,United Kingdom,0
12947,6,1908.03,318.005,130.0,13.87543495124267,83,143,229,United Kingdom,0
12948,9,2317.43,257.4922222222222,49.5,8.370326457579274,89,15,721,United Kingdom,1
12949,22,15526.7,705.7590909090909,76.19999999999999,10.654750729531887,347,30,705,United Kingdom,1
12950,3,1843.0,614.3333333333334,179.0,66.61718611714254,13,1,21,United Kingdom,0
12951,15,3213.7200000000003,214.248,35.7,5.921191847024441,110,8,689,United Kingdom,1
12952,4,1387.79,346.9475,33.9,5.732306412451426,64,5,72,United Kingdom,0
12953,2,828.8100000000001,414.405,35.400000000000006,5.166589539861306,45,9,512,United Kingdom,1
12954,1,162.45,162.45,25.5,5.298136464833649,10,638,0,United Kingdom,0
12955,11,4757.16,432.4690909090909,157.92000000000002,21.355406689181432,81,0,266,United Kingdom,1
12956,4,521.89,130.4725,35.400000000000006,8.246113662463214,42,305,417,United Kingdom,0
12957,13,8706.97,669.766923076923,76.5,7.716077825535732,402,9,718,United Kingdom,1
